V160001,leftright,politicalinterest,politicalparticipation,TIPI_extraversion,TIPI_agreeableness,TIPI_conscientiousness,TIPI_emotionalstability,TIPI_openness,age,female,education,question,net_stats,clustering,giant component,disssortativity,k avg,k std,entropy,density
150,2.0,2.0,0.0,2.5,5.0,7.0,2.0,5.5,36.0,0.0,3,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
151,0.0,0.0,0.0,6.5,4.5,7.0,1.5,3.0,86.0,0.0,1,V161069_stats,"{'node_count': 9, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.5555555555555556, 'disssortativity': 0.5652173913043472, 'k avg': 1.3333333333333333, 'k std': 0.8660254037844387, 'entropy': 0.5605604794261809, 'density': 0.16666666666666666}",0.0,0.5555555555555556,0.5652173913043472,1.3333333333333333,0.8660254037844387,0.5605604794261809,0.16666666666666666
152,0.0,3.0,0.0,6.5,4.0,6.5,3.0,6.0,55.0,,3,V161069_stats,"{'node_count': 13, 'edge_count': 8, 'clustering': 0.0, 'giant component': 0.5384615384615384, 'disssortativity': 0.2972972972972973, 'k avg': 1.2307692307692308, 'k std': 1.0919284281983377, 'entropy': 0.3896514282842242, 'density': 0.10256410256410256}",0.0,0.5384615384615384,0.2972972972972973,1.2307692307692308,1.0919284281983377,0.3896514282842242,0.10256410256410256
154,1.0,3.0,0.0,,,,,,68.0,0.0,1,V161069_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333341, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",0.0,1.0,0.3333333333333341,1.6666666666666667,0.816496580927726,0.6084084955066061,0.3333333333333333
155,0.0,2.0,0.0,3.5,4.0,4.0,3.5,5.0,69.0,0.0,3,V161069_stats,"{'node_count': 5, 'edge_count': 5, 'clustering': 0.3333333333333333, 'giant component': 1.0, 'disssortativity': 0.562500000000003, 'k avg': 2.0, 'k std': 1.0, 'entropy': 0.7081187730841113, 'density': 0.5}",0.3333333333333333,1.0,0.562500000000003,2.0,1.0,0.7081187730841113,0.5
158,1.0,2.0,0.5,7.0,6.5,6.0,1.0,6.5,42.0,1.0,2,V161069_stats,"{'node_count': 17, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.11764705882352941, 'disssortativity': 0.11111111111111115, 'k avg': 1.1764705882352942, 'k std': 0.7276068751089989, 'entropy': 0.37738549766966917, 'density': 0.07352941176470588}",0.0,0.11764705882352941,0.11111111111111115,1.1764705882352942,0.7276068751089989,0.37738549766966917,0.07352941176470588
159,4.0,2.0,0.5,4.0,4.5,5.5,2.5,6.0,25.0,0.0,2,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
161,0.0,3.0,0.5,3.5,6.5,6.5,1.5,5.5,76.0,1.0,3,V161069_stats,"{'node_count': 17, 'edge_count': 15, 'clustering': 0.0, 'giant component': 0.9411764705882353, 'disssortativity': 0.33986928104575126, 'k avg': 1.7647058823529411, 'k std': 1.2514697241996051, 'entropy': 0.5180587478106189, 'density': 0.11029411764705882}",0.0,0.9411764705882353,0.33986928104575126,1.7647058823529411,1.2514697241996051,0.5180587478106189,0.11029411764705882
162,0.0,3.0,0.5,5.0,4.5,7.0,1.0,6.5,31.0,1.0,3,V161069_stats,"{'node_count': 15, 'edge_count': 18, 'clustering': 0.15555555555555553, 'giant component': 1.0, 'disssortativity': 0.4299065420560752, 'k avg': 2.4, 'k std': 1.6388149028228558, 'entropy': 0.5355031699759975, 'density': 0.17142857142857143}",0.15555555555555553,1.0,0.4299065420560752,2.4,1.6388149028228558,0.5355031699759975,0.17142857142857143
164,2.0,2.0,0.5,5.0,6.5,5.0,2.5,6.5,35.0,0.0,3,V161069_stats,"{'node_count': 10, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 0.16666666666666807, 'k avg': 1.4, 'k std': 0.5163977794943223, 'entropy': 0.31284218173216977, 'density': 0.15555555555555556}",0.0,0.5,0.16666666666666807,1.4,0.5163977794943223,0.31284218173216977,0.15555555555555556
169,1.0,2.0,0.0,5.0,6.0,6.0,4.5,6.0,52.0,1.0,3,V161069_stats,"{'node_count': 5, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666623, 'k avg': 2.0, 'k std': 0.7071067811865476, 'entropy': 0.6378723516343402, 'density': 0.5}",0.0,1.0,0.6666666666666623,2.0,0.7071067811865476,0.6378723516343402,0.5
171,1.0,,0.0,,,,,,65.0,1.0,2,V161069_stats,"{'node_count': 10, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.2, 'disssortativity': 0.6153846153846161, 'k avg': 1.2, 'k std': 0.7888106377466155, 'entropy': 0.43715705833746943, 'density': 0.13333333333333333}",0.0,0.2,0.6153846153846161,1.2,0.7888106377466155,0.43715705833746943,0.13333333333333333
175,0.0,2.0,0.5,6.0,5.5,6.0,3.0,7.0,37.0,1.0,3,V161069_stats,"{'node_count': 8, 'edge_count': 7, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -6.476300976980063e-16, 'k avg': 1.75, 'k std': 0.7071067811865476, 'entropy': 0.5030544319692167, 'density': 0.25}",0.0,1.0,-6.476300976980063e-16,1.75,0.7071067811865476,0.5030544319692167,0.25
176,0.0,2.0,0.0,3.5,4.0,3.5,4.0,3.5,66.0,1.0,1,V161069_stats,"{'node_count': 10, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.2, 'disssortativity': 0.15384615384615438, 'k avg': 1.2, 'k std': 0.7888106377466155, 'entropy': 0.43715705833746943, 'density': 0.13333333333333333}",0.0,0.2,0.15384615384615438,1.2,0.7888106377466155,0.43715705833746943,0.13333333333333333
179,0.0,3.0,0.0,4.0,4.0,5.0,3.5,4.5,57.0,1.0,1,V161069_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
181,1.0,2.0,0.0,5.0,4.0,5.5,3.5,5.0,24.0,0.0,2,V161069_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
185,0.0,2.0,0.0,3.5,7.0,6.0,3.5,5.0,42.0,1.0,1,V161069_stats,"{'node_count': 4, 'edge_count': 4, 'clustering': 0.5833333333333333, 'giant component': 1.0, 'disssortativity': 0.7142857142857143, 'k avg': 2.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.6666666666666666}",0.5833333333333333,1.0,0.7142857142857143,2.0,0.816496580927726,0.8123743703410189,0.6666666666666666
186,1.0,0.0,0.0,5.0,7.0,6.5,4.0,6.0,57.0,1.0,2,V161069_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
188,1.0,,0.0,,,,,,69.0,0.0,1,V161069_stats,"{'node_count': 11, 'edge_count': 13, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.26201269265639215, 'k avg': 2.3636363636363638, 'k std': 2.1105794120443457, 'entropy': 0.6092424123390837, 'density': 0.23636363636363636}",0.0,1.0,0.26201269265639215,2.3636363636363638,2.1105794120443457,0.6092424123390837,0.23636363636363636
192,5.0,2.0,0.0,6.5,2.5,5.0,2.0,5.5,23.0,0.0,2,V161069_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
197,2.0,1.0,0.0,5.5,3.5,4.5,2.5,2.5,67.0,0.0,2,V161069_stats,"{'node_count': 35, 'edge_count': 34, 'clustering': 0.0, 'giant component': 0.7714285714285715, 'disssortativity': 0.06505740359140502, 'k avg': 1.9428571428571428, 'k std': 1.186761712116016, 'entropy': 0.4192856583115673, 'density': 0.05714285714285714}",0.0,0.7714285714285715,0.06505740359140502,1.9428571428571428,1.186761712116016,0.4192856583115673,0.05714285714285714
198,4.0,1.0,0.0,4.5,5.0,4.0,4.5,4.5,23.0,1.0,1,V161069_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333326, 'k avg': 1.7142857142857142, 'k std': 0.7559289460184545, 'entropy': 0.5551006338670614, 'density': 0.2857142857142857}",0.0,1.0,0.3333333333333326,1.7142857142857142,0.7559289460184545,0.5551006338670614,0.2857142857142857
199,0.0,2.0,0.0,6.0,6.0,6.0,2.5,6.5,41.0,1.0,3,V161069_stats,"{'node_count': 16, 'edge_count': 14, 'clustering': 0.0, 'giant component': 0.8125, 'disssortativity': 0.3560709413369718, 'k avg': 1.75, 'k std': 1.390443574307614, 'entropy': 0.37853916556066974, 'density': 0.11666666666666667}",0.0,0.8125,0.3560709413369718,1.75,1.390443574307614,0.37853916556066974,0.11666666666666667
203,3.0,,0.0,,,,,,40.0,1.0,2,V161069_stats,"{'node_count': 22, 'edge_count': 16, 'clustering': 0.024242424242424242, 'giant component': 0.09090909090909091, 'disssortativity': -0.019157088122605363, 'k avg': 1.4545454545454546, 'k std': 1.2993504870941053, 'entropy': 0.3616809709570387, 'density': 0.06926406926406926}",0.024242424242424242,0.09090909090909091,-0.019157088122605363,1.4545454545454546,1.2993504870941053,0.3616809709570387,0.06926406926406926
204,4.0,3.0,0.0,4.0,3.0,6.5,1.5,4.5,53.0,0.0,3,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
207,5.0,2.0,0.0,4.5,5.5,6.0,2.0,6.0,64.0,1.0,3,V161069_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",0.0,1.0,0.3333333333333333,1.6,0.5477225575051661,0.45176138477252686,0.4
208,6.0,3.0,0.0,1.5,4.5,6.0,2.0,5.5,24.0,0.0,3,V161069_stats,"{'node_count': 7, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.5714285714285714, 'disssortativity': -0.0, 'k avg': 1.1428571428571428, 'k std': 0.6900655593423543, 'entropy': 0.528268450675938, 'density': 0.19047619047619047}",0.0,0.5714285714285714,-0.0,1.1428571428571428,0.6900655593423543,0.528268450675938,0.19047619047619047
209,2.0,1.0,0.0,3.0,6.5,6.5,3.0,6.5,50.0,0.0,1,V161069_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.8333333333333334, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 1.3662601021279464, 'entropy': 0.5218811676159854, 'density': 0.26666666666666666}",0.0,0.8333333333333334,1.0,1.3333333333333333,1.3662601021279464,0.5218811676159854,0.26666666666666666
211,0.0,3.0,0.0,6.0,6.0,7.0,2.0,6.0,25.0,0.0,3,V161069_stats,"{'node_count': 14, 'edge_count': 12, 'clustering': 0.0, 'giant component': 0.2857142857142857, 'disssortativity': 0.16666666666666674, 'k avg': 1.7142857142857142, 'k std': 0.7262730392025629, 'entropy': 0.405409561404475, 'density': 0.13186813186813187}",0.0,0.2857142857142857,0.16666666666666674,1.7142857142857142,0.7262730392025629,0.405409561404475,0.13186813186813187
213,0.0,3.0,0.5,3.5,6.5,4.5,3.5,4.5,76.0,1.0,3,V161069_stats,"{'node_count': 30, 'edge_count': 25, 'clustering': 0.0, 'giant component': 0.2, 'disssortativity': 0.14013071895424814, 'k avg': 1.6666666666666667, 'k std': 1.2954385047312087, 'entropy': 0.40584985535916573, 'density': 0.05747126436781609}",0.0,0.2,0.14013071895424814,1.6666666666666667,1.2954385047312087,0.40584985535916573,0.05747126436781609
214,4.0,3.0,0.0,3.5,2.5,7.0,3.0,4.0,68.0,0.0,3,V161069_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
218,0.0,2.0,0.5,5.0,5.5,6.5,2.0,6.0,35.0,1.0,3,V161069_stats,"{'node_count': 10, 'edge_count': 10, 'clustering': 0.15, 'giant component': 1.0, 'disssortativity': 0.2380952380952383, 'k avg': 2.0, 'k std': 1.0540925533894598, 'entropy': 0.5949263704271485, 'density': 0.2222222222222222}",0.15,1.0,0.2380952380952383,2.0,1.0540925533894598,0.5949263704271485,0.2222222222222222
220,1.0,3.0,1.0,3.0,6.0,4.5,6.5,7.0,25.0,0.0,3,V161069_stats,"{'node_count': 18, 'edge_count': 14, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 0.15463917525773208, 'k avg': 1.5555555555555556, 'k std': 0.7838233761296739, 'entropy': 0.4160064060649709, 'density': 0.0915032679738562}",0.0,0.5,0.15463917525773208,1.5555555555555556,0.7838233761296739,0.4160064060649709,0.0915032679738562
224,3.0,2.0,0.0,3.0,4.5,4.0,4.5,4.0,32.0,0.0,1,V161069_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.8, 'disssortativity': 0.3999999999999975, 'k avg': 1.6, 'k std': 1.3416407864998738, 'entropy': 0.7081187730841113, 'density': 0.4}",0.0,0.8,0.3999999999999975,1.6,1.3416407864998738,0.7081187730841113,0.4
229,6.0,3.0,0.5,5.0,4.0,4.0,4.5,4.0,26.0,0.0,3,V161069_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",0.0,0.75,1.0,1.0,0.816496580927726,0.8123743703410189,0.3333333333333333
231,3.0,2.0,0.0,4.5,7.0,6.5,3.5,5.5,50.0,1.0,3,V161069_stats,"{'node_count': 23, 'edge_count': 20, 'clustering': 0.07246376811594202, 'giant component': 0.6956521739130435, 'disssortativity': -0.06679960119641043, 'k avg': 1.7391304347826086, 'k std': 1.388831795049606, 'entropy': 0.5463613023093595, 'density': 0.07905138339920949}",0.07246376811594202,0.6956521739130435,-0.06679960119641043,1.7391304347826086,1.388831795049606,0.5463613023093595,0.07905138339920949
232,2.0,2.0,0.0,6.0,7.0,7.0,1.0,6.5,54.0,1.0,3,V161069_stats,"{'node_count': 10, 'edge_count': 12, 'clustering': 0.48666666666666664, 'giant component': 0.7, 'disssortativity': 0.22446043165467647, 'k avg': 2.4, 'k std': 2.065591117977289, 'entropy': 0.5430634393261029, 'density': 0.26666666666666666}",0.48666666666666664,0.7,0.22446043165467647,2.4,2.065591117977289,0.5430634393261029,0.26666666666666666
233,3.0,,0.0,,,,,,68.0,1.0,3,V161069_stats,"{'node_count': 17, 'edge_count': 20, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.22139601822979219, 'k avg': 2.3529411764705883, 'k std': 1.4552137502179978, 'entropy': 0.5539728145986476, 'density': 0.14705882352941177}",0.0,1.0,0.22139601822979219,2.3529411764705883,1.4552137502179978,0.5539728145986476,0.14705882352941177
234,0.0,2.0,0.0,5.5,5.5,5.5,3.0,4.0,,1.0,2,V161069_stats,"{'node_count': 10, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.2, 'disssortativity': 0.18402505873140199, 'k avg': 2.0, 'k std': 1.5634719199411433, 'entropy': 0.5430634393261029, 'density': 0.2222222222222222}",0.0,0.2,0.18402505873140199,2.0,1.5634719199411433,0.5430634393261029,0.2222222222222222
237,5.0,,0.0,,,,,,53.0,1.0,3,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
242,0.0,2.0,0.0,,,,,,76.0,1.0,2,V161069_stats,"{'node_count': 28, 'edge_count': 18, 'clustering': 0.0, 'giant component': 0.21428571428571427, 'disssortativity': -0.22222222222222252, 'k avg': 1.2857142857142858, 'k std': 1.0131411680782825, 'entropy': 0.4050921823537471, 'density': 0.047619047619047616}",0.0,0.21428571428571427,-0.22222222222222252,1.2857142857142858,1.0131411680782825,0.4050921823537471,0.047619047619047616
243,5.0,1.0,0.0,4.0,4.0,4.5,4.0,4.0,61.0,0.0,1,V161069_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666661, 'k avg': 1.7142857142857142, 'k std': 0.7559289460184545, 'entropy': 0.5551006338670614, 'density': 0.2857142857142857}",0.0,1.0,0.6666666666666661,1.7142857142857142,0.7559289460184545,0.5551006338670614,0.2857142857142857
247,0.0,2.0,0.0,5.0,4.5,7.0,3.0,6.5,24.0,0.0,3,V161069_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': -0.0, 'k avg': 1.3333333333333333, 'k std': 0.5163977794943223, 'entropy': 0.38289400293653997, 'density': 0.26666666666666666}",0.0,0.6666666666666666,-0.0,1.3333333333333333,0.5163977794943223,0.38289400293653997,0.26666666666666666
249,2.0,2.0,0.5,1.5,5.5,5.5,1.5,7.0,24.0,0.0,2,V161069_stats,"{'node_count': 18, 'edge_count': 14, 'clustering': 0.0, 'giant component': 0.2222222222222222, 'disssortativity': 0.2760416666666664, 'k avg': 1.5555555555555556, 'k std': 1.1991282236408358, 'entropy': 0.4884666754959964, 'density': 0.0915032679738562}",0.0,0.2222222222222222,0.2760416666666664,1.5555555555555556,1.1991282236408358,0.4884666754959964,0.0915032679738562
251,0.0,0.0,0.0,,7.0,6.0,5.0,,63.0,1.0,1,V161069_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
252,3.0,,0.0,,,,,,32.0,1.0,2,V161069_stats,"{'node_count': 12, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 0.0041724617524338, 'k avg': 1.6666666666666667, 'k std': 1.4974726182552527, 'entropy': 0.4841806530584898, 'density': 0.15151515151515152}",0.0,0.75,0.0041724617524338,1.6666666666666667,1.4974726182552527,0.4841806530584898,0.15151515151515152
253,0.0,2.0,0.0,4.0,4.5,4.5,3.5,5.0,51.0,0.0,3,V161069_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.7391304347826096, 'k avg': 1.6666666666666667, 'k std': 1.2110601416389966, 'entropy': 0.5218811676159854, 'density': 0.3333333333333333}",0.0,1.0,0.7391304347826096,1.6666666666666667,1.2110601416389966,0.5218811676159854,0.3333333333333333
254,2.0,,0.0,,,,,,50.0,1.0,2,V161069_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
255,4.0,1.0,0.5,6.0,6.0,5.5,2.5,5.0,30.0,1.0,3,V161069_stats,"{'node_count': 3, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5773502691896258, 'entropy': 0.6293370420768268, 'density': 0.3333333333333333}",0.0,0.6666666666666666,0.0,0.6666666666666666,0.5773502691896258,0.6293370420768268,0.3333333333333333
257,4.0,,0.0,,,,,,29.0,0.0,3,V161069_stats,"{'node_count': 9, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.3333333333333333, 'disssortativity': 0.5555555555555535, 'k avg': 1.5555555555555556, 'k std': 0.7264831572567789, 'entropy': 0.4570541985133103, 'density': 0.19444444444444445}",0.0,0.3333333333333333,0.5555555555555535,1.5555555555555556,0.7264831572567789,0.4570541985133103,0.19444444444444445
258,0.0,3.0,0.5,4.0,5.5,6.5,2.5,4.5,63.0,1.0,2,V161069_stats,"{'node_count': 4, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 0, 'k avg': 0.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.16666666666666666}",0.0,0.5,0.0,0.5,0.5773502691896257,0.5415829135606792,0.16666666666666666
259,2.0,,0.0,,,,,,88.0,0.0,3,V161069_stats,"{'node_count': 8, 'edge_count': 7, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4848484848484846, 'k avg': 1.75, 'k std': 1.0350983390135313, 'entropy': 0.5030544319692167, 'density': 0.25}",0.0,1.0,0.4848484848484846,1.75,1.0350983390135313,0.5030544319692167,0.25
261,0.0,3.0,0.5,4.5,6.0,5.5,3.5,6.0,25.0,1.0,3,V161069_stats,"{'node_count': 11, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.9090909090909091, 'disssortativity': 0.37868480725623554, 'k avg': 1.8181818181818181, 'k std': 1.2504544628399563, 'entropy': 0.49968903106324786, 'density': 0.18181818181818182}",0.0,0.9090909090909091,0.37868480725623554,1.8181818181818181,1.2504544628399563,0.49968903106324786,0.18181818181818182
262,1.0,2.0,0.0,4.0,6.5,4.5,1.5,6.0,72.0,1.0,3,V161069_stats,"{'node_count': 7, 'edge_count': 5, 'clustering': 0.0, 'giant component': 0.2857142857142857, 'disssortativity': -0.16666666666666488, 'k avg': 1.4285714285714286, 'k std': 0.5345224838248488, 'entropy': 0.3774812676856106, 'density': 0.23809523809523808}",0.0,0.2857142857142857,-0.16666666666666488,1.4285714285714286,0.5345224838248488,0.3774812676856106,0.23809523809523808
263,2.0,3.0,0.0,4.0,5.5,5.0,4.5,5.0,60.0,1.0,3,V161069_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
267,4.0,0.0,0.0,2.5,,4.5,3.5,4.0,84.0,,1,V161069_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
